time,tasmax,tasmin,rsds,ps,pr,sfcWind
2000-02-28 12:00:00,16.546295,6.535187,111.935585,101260.22,4.497973e-06,2.9886944
2000-02-29 12:00:00,,,,,,
2000-03-01 12:00:00,19.805145,13.499298,126.40858,100454.99,0.0,3.7031984
2000-03-02 12:00:00,19.19989,12.39035,119.10661,100060.25,1.0092829e-08,3.796415
2000-03-03 12:00:00,12.385712,4.1707764,207.23773,101754.75,0.0,3.1036415
2000-03-04 12:00:00,12.682098,1.5696106,124.90925,102081.414,2.3107179e-05,1.404643
2000-03-05 12:00:00,10.685638,3.9210205,209.17807,101345.664,1.1989846e-06,3.875803
2000-03-06 12:00:00,7.030945,-1.4310608,162.70638,102200.99,6.200029e-11,0.8698351
2000-03-07 12:00:00,10.548828,4.3349,36.31926,101056.63,0.00015747134,2.1565697
2000-03-08 12:00:00,13.30545,3.5829468,101.62607,100199.33,2.0664593e-05,2.6871865
2000-03-09 12:00:00,7.7072144,-0.31591797,223.16673,101963.016,0.0,3.4498272
2000-03-10 12:00:00,14.42865,1.0477295,216.92804,102426.375,0.0,2.1979773
2000-03-11 12:00:00,17.592194,4.8178406,160.55042,102712.06,1.2901116e-06,2.4745576
2000-03-12 12:00:00,17.732971,12.937622,80.58432,102082.16,6.702328e-05,3.35129
2000-03-13 12:00:00,17.059723,4.981415,185.58873,101779.18,0.0001746619,3.6820364
2000-03-14 12:00:00,4.9058228,-1.978363,237.41579,103455.02,0.0,1.8635895
2000-03-15 12:00:00,12.045807,2.0005188,57.358326,102104.71,4.159246e-05,1.9481344
2000-03-16 12:00:00,11.415283,4.7420654,232.7416,101724.9,6.3786295e-08,2.3340056
2000-03-17 12:00:00,8.173218,1.6533508,87.83557,102126.45,2.648463e-07,2.4405751
2000-03-18 12:00:00,11.235626,6.044098,103.15493,101754.7,3.6050815e-06,3.9250977
2000-03-19 12:00:00,13.0130005,6.0082397,195.33931,100880.03,1.7166278e-05,1.589329
2000-03-20 12:00:00,8.425568,1.062561,191.9692,101468.33,3.1937166e-06,3.5236745
2000-03-21 12:00:00,4.174774,-2.3697205,216.77905,100791.516,0.00024216063,4.272327
2000-03-22 12:00:00,4.7756653,-4.8346252,253.43254,101557.13,1.289542e-07,4.2443166
2000-03-23 12:00:00,2.7461243,-4.544647,262.8426,102382.3,1.3524411e-07,4.000735
2000-03-24 12:00:00,-1.0152588,-7.416931,125.84818,103355.836,3.9738507e-06,4.092467
2000-03-25 12:00:00,1.4400024,-7.259491,69.67824,102693.89,0.0005227449,8.26024
2000-03-26 12:00:00,11.219238,1.382721,192.86276,100148.61,0.000118339674,1.5837436
2000-03-27 12:00:00,8.607086,-1.691803,265.4242,101474.555,6.4538585e-07,4.46978
2000-03-28 12:00:00,13.145599,-0.42388916,264.02908,102395.74,0.0,1.9819446
2000-03-29 12:00:00,16.149597,0.826416,268.80887,102365.125,0.0,2.7902458
2000-03-30 12:00:00,18.546326,3.2432556,265.36368,102602.445,0.0,2.4038675
2000-03-31 12:00:00,19.374268,5.472595,268.72488,102665.234,0.0,2.5726628
2000-04-01 12:00:00,16.295868,7.6304016,246.52046,102792.89,0.0,0.832775
2000-04-02 12:00:00,14.87558,8.398315,72.23366,103090.4,5.352344e-06,2.3063405
2000-04-03 12:00:00,17.765442,12.167908,89.27949,102071.87,2.4759534e-05,3.0482605
2000-04-04 12:00:00,17.598877,10.561493,275.34946,101508.42,5.734003e-07,2.1055648
2000-04-05 12:00:00,14.246124,9.0,53.08914,100299.43,0.0002872931,1.1323764
2000-04-06 12:00:00,12.619354,11.150574,48.927452,99626.97,0.00018856811,4.0205383
2000-04-07 12:00:00,15.390259,11.20459,120.19185,99964.39,0.00021830351,2.9272418
2000-04-08 12:00:00,14.854858,8.308655,113.53999,98781.69,0.0001927977,0.30830073
2000-04-09 12:00:00,10.892334,5.624298,207.56363,99348.15,3.7804773e-06,4.948991
2000-04-10 12:00:00,12.693359,4.0000916,273.29016,100488.9,5.554988e-08,2.9202912
2000-04-11 12:00:00,13.494812,5.7970276,280.54355,100510.69,6.589661e-08,2.384849
2000-04-12 12:00:00,11.658508,2.400116,289.1879,100580.75,1.1798187e-08,2.8857956
2000-04-13 12:00:00,13.167847,3.9457703,279.20673,100668.72,3.6803112e-09,0.68981117
2000-04-14 12:00:00,10.209961,5.913269,95.4906,100589.805,1.740489e-05,3.3945475
2000-04-15 12:00:00,6.4868774,3.0888367,286.5147,101501.97,1.0223312e-05,4.0599527
2000-04-16 12:00:00,9.390076,-0.9788208,313.82126,102731.47,0.0,2.0914845
2000-04-17 12:00:00,15.0095215,1.2407532,309.57306,102539.59,0.0,1.9062309
2000-04-18 12:00:00,16.669373,5.9803467,115.239204,101689.54,1.5110669e-05,2.5897243
2000-04-19 12:00:00,20.460938,12.025696,302.55014,101537.89,4.908888e-06,2.9851854
2000-04-20 12:00:00,24.831238,10.707672,303.88742,101750.63,0.0,2.205572
2000-04-21 12:00:00,23.933533,12.999542,234.08627,101349.234,6.864274e-05,1.8650788
2000-04-22 12:00:00,17.854279,12.027161,105.93901,101136.49,0.00019575088,2.2748463
2000-04-23 12:00:00,14.772003,11.878174,223.59546,100607.16,0.00019602649,3.8088138
2000-04-24 12:00:00,14.88147,6.900116,286.6948,101248.16,6.427393e-08,1.737236
2000-04-25 12:00:00,13.997467,10.143463,72.8933,100281.08,0.00017214882,5.412015
2000-04-26 12:00:00,13.29248,7.2516785,79.964584,99387.84,0.0007722879,5.8812914
2000-04-27 12:00:00,15.496277,8.189819,309.33426,100456.79,9.521919e-06,4.3307924
2000-04-28 12:00:00,16.239655,7.3080444,314.27625,100983.266,0.0,1.2230394
2000-04-29 12:00:00,20.091583,10.961121,308.12317,100727.53,0.0,3.1162055
2000-04-30 12:00:00,18.866547,12.976044,321.39005,100389.016,6.118149e-05,3.5705855
2000-05-01 12:00:00,16.846405,6.713623,292.23285,101267.45,0.0,3.4805887
2000-05-02 12:00:00,17.999146,12.739441,324.7982,100935.34,1.0094619e-06,2.5825567
2000-05-03 12:00:00,14.634186,6.29303,312.68375,101324.29,0.0,2.5973907
2000-05-04 12:00:00,15.004517,6.274292,329.60507,101577.98,0.0,1.9068834
2000-05-05 12:00:00,17.26178,11.3394165,73.17843,100977.92,0.00025244782,2.1010716
2000-05-06 12:00:00,23.216522,10.853607,310.9881,100923.39,3.617572e-05,1.3843659
2000-05-07 12:00:00,15.935089,9.821503,119.06453,101435.16,1.7316599e-05,1.5585381
2000-05-08 12:00:00,15.258667,6.0531006,312.44836,101360.46,0.0,1.4505495
2000-05-09 12:00:00,18.44049,7.964569,288.4792,101035.98,1.5238743e-07,1.8880961
2000-05-10 12:00:00,14.604462,7.4570007,330.27005,101555.76,1.9546089e-05,2.188516
2000-05-11 12:00:00,15.743927,4.680908,338.00598,101709.48,0.0,1.8639152
2000-05-12 12:00:00,17.610504,11.905151,236.26862,101492.26,5.5500677e-06,1.8464465
2000-05-13 12:00:00,23.413513,11.76413,256.4555,100756.49,3.7062546e-05,1.9243617
2000-05-14 12:00:00,19.790344,10.273407,350.69235,100879.28,0.0,3.0643468
2000-05-15 12:00:00,15.738678,8.073059,79.20326,100637.52,0.00012555617,2.7619267
2000-05-16 12:00:00,17.070099,7.6550293,292.04626,100825.59,0.0,1.2699391
2000-05-17 12:00:00,18.418823,7.365204,351.43237,101267.19,0.0,0.5459479
2000-05-18 12:00:00,23.811584,8.687103,335.18283,101306.91,0.0,2.9641905
2000-05-19 12:00:00,25.05487,17.280426,166.38005,100605.375,0.00026424922,1.2691171
2000-05-20 12:00:00,19.261536,12.184662,349.5496,101446.86,0.0,1.8810589
2000-05-21 12:00:00,20.604706,9.346893,332.96466,101178.86,0.0,1.2115068
2000-05-22 12:00:00,18.477692,15.06488,295.62598,101132.695,0.0001406805,2.6178286
2000-05-23 12:00:00,15.868988,7.8894653,344.32162,102243.09,0.0,2.658617
2000-05-24 12:00:00,19.721436,8.103638,354.96237,102399.96,0.0,2.0876164
2000-05-25 12:00:00,24.879639,11.935089,344.54764,101944.43,0.0,3.382053
2000-05-26 12:00:00,28.207245,15.592194,344.7138,101574.79,0.0,3.29656
2000-05-27 12:00:00,29.74237,18.6362,327.12653,101365.72,2.6939926e-05,2.1504774
2000-05-28 12:00:00,21.420471,15.013519,114.499596,101914.516,1.9960233e-05,4.1052127
2000-05-29 12:00:00,20.704773,14.189026,119.282394,102130.125,1.05382305e-05,1.8752997
2000-05-30 12:00:00,29.377197,18.781738,299.71878,101080.414,7.371372e-05,1.8034855
2000-05-31 12:00:00,23.149506,17.908295,194.58768,100912.81,1.8208775e-05,0.88406223
2000-06-01 12:00:00,21.45932,16.371582,117.9088,100768.46,5.196872e-05,3.089182
2000-06-02 12:00:00,19.038818,15.197388,231.77965,100581.95,0.0003343623,4.223783
2000-06-03 12:00:00,22.965027,13.37439,356.03043,101625.55,0.0,0.5574024
2000-06-04 12:00:00,26.901947,15.075775,353.2187,101691.56,0.0,2.3478627
2000-06-05 12:00:00,28.103088,18.104095,352.01242,101466.52,0.0,3.3545856
2000-06-06 12:00:00,26.905426,17.909546,188.87347,100695.28,7.4484255e-05,3.4829378
2000-06-07 12:00:00,17.646515,10.964355,325.19547,101242.51,4.782404e-10,5.1787014
2000-06-08 12:00:00,21.234009,10.145752,368.81696,101688.14,4.0788862e-08,4.1383963
2000-06-09 12:00:00,26.244598,11.596222,345.4986,101228.02,0.0,3.1999512
2000-06-10 12:00:00,27.459137,20.963928,305.89114,100263.54,8.9483876e-07,3.189392
