time,tas,hurs,ps
2010-07-01,24.003723,48.806854,95722.32
2010-08-01,22.2883,47.66511,95379.12
2010-09-01,24.428436,34.599297,95632.984
2010-10-01,21.907837,39.880436,96037.58
2010-11-01,12.598206,56.264515,96030.72
2010-12-01,10.418121,78.24607,96182.15
2011-01-01,9.511353,80.45824,96156.73
2011-02-01,7.8719177,90.834785,95920.6
2011-03-01,8.130371,84.34828,95968.08
2011-04-01,11.410156,78.035866,95937.62
2011-05-01,15.887207,69.92251,95876.79
2011-06-01,23.970581,41.09967,95657.64
2011-07-01,24.337097,49.248066,95561.83
2011-08-01,23.374725,66.297554,95697.086
2011-09-01,23.29956,41.57069,95471.14
2011-10-01,16.84198,55.69655,95667.414
2011-11-01,12.621613,55.640465,96006.37
2011-12-01,10.580414,67.93508,96266.55
2012-01-01,8.184631,83.722,96304.195
2012-02-01,13.740967,61.8645,96078.9
2012-03-01,13.164581,57.378296,95993.945
2012-04-01,11.528778,80.06284,95781.76
2012-05-01,16.573975,57.028778,95998.85
2012-06-01,23.288086,44.742718,95540.734
2012-07-01,23.921509,46.987156,95647.88
2012-08-01,24.264923,52.04466,95311.984
2012-09-01,26.867706,41.766777,95666.586
2012-10-01,18.643494,70.74242,95679.62
2012-11-01,14.763184,50.382042,96223.85
2012-12-01,7.5369263,83.078125,96201.11
2013-01-01,8.785706,76.8976,96122.02
2013-02-01,9.100861,82.99409,96222.984
2013-03-01,11.460602,61.60413,96048.69
2013-04-01,13.812225,70.053444,95933.49
2013-05-01,17.904114,54.005898,95799.38
2013-06-01,20.96643,45.947517,95495.32
2013-07-01,22.156525,47.417347,95658.05
2013-08-01,23.197083,50.542606,95532.91
2013-09-01,25.834381,31.145119,95402.08
2013-10-01,21.646332,27.47052,95815.76
2013-11-01,13.519409,71.530914,95895.4
2013-12-01,8.016113,81.48282,96048.4
2014-01-01,8.843445,84.5462,96094.54
2014-02-01,8.380249,83.05953,96005.77
2014-03-01,8.612518,86.52595,96090.53
2014-04-01,10.085205,90.397064,95890.97
2014-05-01,15.551605,67.85626,95966.52
2014-06-01,22.239227,51.253113,95651.86
2014-07-01,23.563477,48.80398,95728.76
2014-08-01,24.53012,54.610134,95387.26
2014-09-01,25.839844,40.728832,95839.12
2014-10-01,19.591644,45.91706,95712.05
2014-11-01,12.828125,65.44786,96191.62
2014-12-01,9.372314,62.533176,96241.82
2015-01-01,9.772247,63.85409,96009.67
2015-02-01,14.799805,39.26407,96159.5
2015-03-01,12.279541,54.82701,96063.46
2015-04-01,14.886047,53.630184,95918.49
2015-05-01,19.79309,43.500565,95802.586
2015-06-01,21.4245,47.57391,95718.13
2015-07-01,22.80075,59.058315,95661.65
2015-08-01,26.926361,49.359688,95284.9
